condition,seed,rate_ms,zeroed,ep_seed,win,draw,steps,n_messages,window_open_frac
A,2,250,1,5250014,0,0,187,0,0.9210526315789473
A,2,250,1,5250015,1,0,105,0,0.8095238095238095
A,2,250,1,5250016,1,0,149,0,0.8333333333333334
A,2,250,1,5250017,1,0,111,0,0.8260869565217391
A,2,250,1,5250018,1,0,108,0,0.8636363636363636
A,2,250,1,5250019,0,0,101,0,0.7142857142857143
A,2,250,1,5250008,1,0,124,0,0.88
A,2,250,1,5250009,1,0,130,0,0.7307692307692307
A,2,250,1,5250010,0,0,141,0,0.896551724137931
A,2,250,1,5250011,1,0,76,0,0.75
A,2,250,1,5250028,1,0,150,0,0.7666666666666667
A,2,250,1,5250029,1,0,263,0,0.7924528301886793
A,2,250,1,5250030,1,0,136,0,0.7857142857142857
A,2,250,1,5250031,0,0,142,0,0.9310344827586207
A,2,250,1,5250032,1,0,133,0,0.8148148148148148
A,2,250,1,5250033,1,0,118,0,0.75
A,2,250,1,5250034,1,0,201,0,0.9512195121951219
A,2,250,1,5250035,1,0,72,0,1.0
A,2,250,1,5250004,1,0,442,0,0.7640449438202247
A,2,250,1,5250005,1,0,165,0,0.8787878787878788
A,2,250,1,5250006,0,0,81,0,1.0
A,2,250,1,5250007,1,0,170,0,0.6764705882352942
A,2,250,1,5250020,1,0,71,0,0.9333333333333333
A,2,250,1,5250021,0,1,600,0,0.6666666666666666
A,2,250,1,5250022,1,0,83,0,0.7058823529411765
A,2,250,1,5250023,1,0,70,0,0.8571428571428571
A,2,250,1,5250040,1,0,98,0,0.9
A,2,250,1,5250041,1,0,80,0,0.8125
A,2,250,1,5250042,1,0,75,0,0.8666666666666667
A,2,250,1,5250043,1,0,306,0,0.7096774193548387
A,2,250,1,5250036,0,0,192,0,0.5897435897435898
A,2,250,1,5250037,0,0,76,0,1.0
A,2,250,1,5250038,0,0,290,0,0.8620689655172413
A,2,250,1,5250039,1,0,166,0,0.7941176470588235
A,2,250,1,5250056,0,0,144,0,0.8620689655172413
A,2,250,1,5250057,1,0,95,0,0.8947368421052632
A,2,250,1,5250058,0,0,76,0,0.875
A,2,250,1,5250059,1,0,95,0,0.7368421052631579
A,2,250,1,5250048,1,0,56,0,0.75
A,2,250,1,5250049,1,0,220,0,0.8181818181818182
A,2,250,1,5250050,0,0,124,0,0.92
A,2,250,1,5250051,1,0,293,0,0.7796610169491526
A,2,250,1,5250024,1,0,105,0,0.8095238095238095
A,2,250,1,5250025,0,0,212,0,0.9534883720930233
A,2,250,1,5250026,0,1,600,0,0.9916666666666667
A,2,250,1,5250027,1,0,315,0,0.6031746031746031
A,2,250,1,5250060,1,0,216,0,0.8636363636363636
A,2,250,1,5250061,1,0,70,0,0.7857142857142857
A,2,250,1,5250062,0,0,121,0,0.8
A,2,250,1,5250063,1,0,170,0,0.8235294117647058
A,2,250,1,5250064,1,0,133,0,0.8518518518518519
A,2,250,1,5250065,1,0,80,0,0.9375
A,2,250,1,5250066,1,0,307,0,0.7741935483870968
A,2,250,1,5250067,1,0,74,0,0.9333333333333333
A,2,250,1,5250068,1,0,286,0,0.7586206896551724
A,2,250,1,5250069,1,0,73,0,0.7333333333333333
A,2,250,1,5250070,1,0,195,0,0.9487179487179487
A,2,250,1,5250071,1,0,119,0,0.7916666666666666
A,2,250,1,5250080,1,0,189,0,0.7105263157894737
A,2,250,1,5250081,1,0,149,0,1.0
A,2,250,1,5250082,1,0,131,0,0.48148148148148145
A,2,250,1,5250083,1,0,108,0,0.7727272727272727
A,2,250,1,5250044,1,0,132,0,0.8148148148148148
A,2,250,1,5250045,0,1,600,0,0.975
A,2,250,1,5250046,1,0,166,0,0.7941176470588235
A,2,250,1,5250047,0,1,600,0,0.9916666666666667
A,2,250,1,5250092,1,0,104,0,0.6666666666666666
A,2,250,1,5250093,0,0,69,0,0.7142857142857143
A,2,250,1,5250094,0,0,98,0,0.5
A,2,250,1,5250095,1,0,151,0,0.8709677419354839
A,2,250,1,5250076,1,0,147,0,0.8666666666666667
A,2,250,1,5250077,1,0,107,0,0.8636363636363636
A,2,250,1,5250078,0,0,110,0,0.8636363636363636
A,2,250,1,5250079,0,1,600,0,0.9833333333333333
A,2,250,1,5250052,0,1,600,0,0.975
A,2,250,1,5250053,0,0,147,0,0.9333333333333333
A,2,250,1,5250054,1,0,201,0,0.8536585365853658
A,2,250,1,5250055,1,0,76,0,1.0
A,2,250,1,5250072,1,0,111,0,0.8695652173913043
A,2,250,1,5250073,1,0,152,0,0.7096774193548387
A,2,250,1,5250074,0,1,600,0,0.9833333333333333
A,2,250,1,5250075,1,0,106,0,0.7727272727272727
A,2,250,1,5250084,1,0,128,0,0.7307692307692307
A,2,250,1,5250085,1,0,80,0,0.8125
A,2,250,1,5250086,0,1,600,0,0.9666666666666667
A,2,250,1,5250087,1,0,208,0,0.9285714285714286
A,2,250,1,5250096,1,0,119,0,1.0
A,2,250,1,5250097,0,1,600,0,0.975
A,2,250,1,5250098,0,0,116,0,0.9583333333333334
A,2,250,1,5250099,1,0,109,0,0.9090909090909091
A,2,250,1,5250104,1,0,121,0,0.84
A,2,250,1,5250105,1,0,94,0,0.9473684210526315
A,2,250,1,5250106,1,0,334,0,0.6716417910447762
A,2,250,1,5250107,1,0,76,0,0.6875
A,2,250,1,5250108,0,0,162,0,0.8787878787878788
A,2,250,1,5250109,1,0,121,0,0.72
A,2,250,1,5250110,0,0,126,0,0.6923076923076923
A,2,250,1,5250111,1,0,227,0,0.9347826086956522
A,2,250,1,5250112,1,0,108,0,0.5454545454545454
A,2,250,1,5250113,1,0,180,0,0.5833333333333334
A,2,250,1,5250114,0,0,279,0,0.5714285714285714
A,2,250,1,5250115,1,0,151,0,0.5483870967741935
A,2,250,1,5250088,0,1,600,0,0.9833333333333333
A,2,250,1,5250089,1,0,111,0,0.8260869565217391
A,2,250,1,5250090,0,0,277,0,0.6428571428571429
A,2,250,1,5250091,1,0,59,0,0.6666666666666666
A,2,250,1,5250116,0,1,600,0,0.8333333333333334
A,2,250,1,5250117,1,0,98,0,0.85
A,2,250,1,5250118,1,0,95,0,0.8421052631578947
A,2,250,1,5250119,1,0,77,0,0.8125
A,2,250,1,5250136,1,0,137,0,0.8571428571428571
A,2,250,1,5250137,0,0,89,0,0.8888888888888888
A,2,250,1,5250138,0,0,109,0,0.6818181818181818
A,2,250,1,5250139,1,0,103,0,0.9047619047619048
A,2,250,1,5250132,0,0,86,0,0.9444444444444444
A,2,250,1,5250133,0,0,167,0,0.9411764705882353
A,2,250,1,5250134,0,0,99,0,0.75
A,2,250,1,5250135,0,0,215,0,0.8837209302325582
A,2,250,1,5250124,1,0,133,0,0.9629629629629629
A,2,250,1,5250125,1,0,216,0,0.8863636363636364
A,2,250,1,5250126,0,0,201,0,0.7804878048780488
A,2,250,1,5250127,1,0,311,0,0.6825396825396826
A,2,250,1,5250100,1,0,123,0,0.84
A,2,250,1,5250101,1,0,127,0,0.9615384615384616
A,2,250,1,5250102,0,1,600,0,0.9833333333333333
A,2,250,1,5250103,0,1,600,0,0.9916666666666667
A,2,250,1,5250120,1,0,388,0,0.6666666666666666
A,2,250,1,5250121,1,0,151,0,0.9354838709677419
A,2,250,1,5250122,0,0,174,0,0.9428571428571428
A,2,250,1,5250123,0,0,172,0,0.8285714285714286
A,2,250,1,5250148,1,0,195,0,0.8717948717948718
A,2,250,1,5250149,0,0,91,0,0.7894736842105263
A,2,250,1,5250150,1,0,69,0,0.9285714285714286
A,2,250,1,5250151,1,0,126,0,0.6923076923076923
A,2,250,1,5250128,0,0,226,0,0.9782608695652174
A,2,250,1,5250129,0,0,353,0,0.9859154929577465
A,2,250,1,5250130,1,0,159,0,0.90625
A,2,250,1,5250131,1,0,96,0,0.95
A,2,250,1,5250160,1,0,164,0,0.5757575757575758
A,2,250,1,5250161,0,0,72,0,0.6
A,2,250,1,5250162,0,0,101,0,0.9047619047619048
A,2,250,1,5250163,1,0,125,0,0.88
A,2,250,1,5250140,1,0,150,0,0.9
A,2,250,1,5250141,0,1,600,0,0.9833333333333333
A,2,250,1,5250142,1,0,196,0,0.925
A,2,250,1,5250143,1,0,87,0,0.9444444444444444
A,2,250,1,5250152,1,0,96,0,0.7
A,2,250,1,5250153,0,1,197,0,0.875
A,2,250,1,5250154,0,1,600,0,0.9916666666666667
A,2,250,1,5250155,1,0,66,0,0.9285714285714286
A,2,250,1,5250180,1,0,122,0,0.96
A,2,250,1,5250181,1,0,126,0,0.9615384615384616
A,2,250,1,5250182,0,0,101,0,0.8571428571428571
A,2,250,1,5250183,1,0,129,0,0.8076923076923077
A,2,250,1,5250144,1,0,101,0,0.9523809523809523
A,2,250,1,5250145,0,0,284,0,0.8947368421052632
A,2,250,1,5250146,1,0,104,0,0.8095238095238095
A,2,250,1,5250147,0,1,600,0,0.6333333333333333
A,2,250,1,5250156,1,0,205,0,0.6585365853658537
A,2,250,1,5250157,0,0,558,0,0.9553571428571429
A,2,250,1,5250158,0,0,98,0,0.6
A,2,250,1,5250159,1,0,119,0,0.9583333333333334
A,2,250,1,5250168,0,1,600,0,0.85
A,2,250,1,5250169,0,0,126,0,0.5
A,2,250,1,5250170,1,0,70,0,0.7142857142857143
A,2,250,1,5250171,1,0,142,0,0.8620689655172413
A,2,250,1,5250172,0,1,600,0,0.9916666666666667
A,2,250,1,5250173,1,0,193,0,0.6923076923076923
A,2,250,1,5250174,1,0,128,0,0.8076923076923077
A,2,250,1,5250175,1,0,101,0,0.8571428571428571
A,2,250,1,5250188,1,0,121,0,0.84
A,2,250,1,5250189,0,0,172,0,0.7428571428571429
A,2,250,1,5250190,1,0,119,0,0.6666666666666666
A,2,250,1,5250191,1,0,109,0,0.9545454545454546
A,2,250,1,5250176,1,0,521,0,0.7047619047619048
A,2,250,1,5250177,1,0,102,0,0.8571428571428571
A,2,250,1,5250178,1,0,92,0,0.7368421052631579
A,2,250,1,5250179,1,0,73,0,0.7333333333333333
A,2,250,1,5250192,1,0,75,0,0.9333333333333333
A,2,250,1,5250193,1,0,90,0,0.7777777777777778
A,2,250,1,5250194,1,0,120,0,0.9583333333333334
A,2,250,1,5250195,1,0,166,0,0.9117647058823529
A,2,250,1,5250164,1,0,105,0,0.8571428571428571
A,2,250,1,5250165,0,1,600,0,0.975
A,2,250,1,5250166,1,0,95,0,1.0
A,2,250,1,5250167,1,0,167,0,0.8823529411764706
A,2,250,1,5250196,1,0,98,0,0.75
A,2,250,1,5250197,1,0,135,0,0.9629629629629629
A,2,250,1,5250198,0,0,117,0,0.8333333333333334
A,2,250,1,5250199,1,0,80,0,0.9375
A,2,250,1,5250204,1,0,109,0,0.9090909090909091
A,2,250,1,5250205,1,0,81,0,1.0
A,2,250,1,5250206,1,0,99,0,0.9
A,2,250,1,5250207,1,0,72,0,0.8666666666666667
A,2,250,1,5250212,1,0,101,0,0.7619047619047619
A,2,250,1,5250213,1,0,51,0,0.8181818181818182
A,2,250,1,5250214,1,0,115,0,1.0
A,2,250,1,5250215,0,0,238,0,0.8333333333333334
A,2,250,1,5250208,0,0,51,0,0.8181818181818182
A,2,250,1,5250209,1,0,211,0,0.7906976744186046
A,2,250,1,5250210,1,0,162,0,0.7272727272727273
A,2,250,1,5250211,1,0,97,0,0.9
A,2,250,1,5250220,1,0,106,0,0.9090909090909091
A,2,250,1,5250221,0,0,148,0,0.7666666666666667
A,2,250,1,5250222,0,0,218,0,0.7272727272727273
A,2,250,1,5250223,0,0,76,0,0.625
A,2,250,1,5250184,1,0,69,0,0.9285714285714286
A,2,250,1,5250185,1,0,275,0,0.8181818181818182
A,2,250,1,5250186,1,0,132,0,0.8888888888888888
A,2,250,1,5250187,0,1,600,0,0.9583333333333334
A,2,250,1,5250200,0,1,600,0,0.975
A,2,250,1,5250201,0,0,253,0,0.8627450980392157
A,2,250,1,5250202,1,0,76,0,0.6875
A,2,250,1,5250203,1,0,62,0,0.9230769230769231
A,2,250,1,5250236,1,0,160,0,0.9375
A,2,250,1,5250237,0,0,96,0,0.95
A,2,250,1,5250238,1,0,201,0,0.7804878048780488
A,2,250,1,5250239,1,0,75,0,0.8
A,2,250,1,5250224,0,1,600,0,0.9666666666666667
A,2,250,1,5250225,1,0,56,0,0.75
A,2,250,1,5250226,0,0,172,0,0.9428571428571428
A,2,250,1,5250227,1,0,115,0,0.8695652173913043
A,2,250,1,5250216,1,0,117,0,0.9583333333333334
A,2,250,1,5250217,0,0,90,0,0.8888888888888888
A,2,250,1,5250218,1,0,335,0,0.7014925373134329
A,2,250,1,5250219,0,1,600,0,0.9916666666666667
A,2,250,1,5250240,1,0,97,0,0.9
A,2,250,1,5250241,1,0,70,0,0.8571428571428571
A,2,250,1,5250242,0,1,600,0,0.9833333333333333
A,2,250,1,5250243,0,0,116,0,0.9166666666666666
A,2,250,1,5250244,1,0,130,0,0.8846153846153846
A,2,250,1,5250245,1,0,121,0,0.88
A,2,250,1,5250246,0,1,600,0,0.9833333333333333
A,2,250,1,5250247,1,0,141,0,0.7931034482758621
A,2,250,1,5250228,1,0,371,0,0.7866666666666666
A,2,250,1,5250229,0,1,600,0,0.875
A,2,250,1,5250230,0,0,260,0,0.7884615384615384
A,2,250,1,5250231,1,0,97,0,0.85
A,2,250,1,5250232,1,0,354,0,0.9154929577464789
A,2,250,1,5250233,0,1,600,0,0.9833333333333333
A,2,250,1,5250234,0,0,141,0,0.9310344827586207
A,2,250,1,5250235,1,0,78,0,0.8125
A,2,250,1,5250248,0,0,102,0,0.6190476190476191
A,2,250,1,5250249,1,0,132,0,0.5185185185185185
A,2,250,1,5250250,0,0,123,0,0.96
A,2,250,1,5250251,0,1,600,0,0.9916666666666667
A,2,250,1,5250256,1,0,139,0,0.8571428571428571
A,2,250,1,5250257,1,0,143,0,0.7931034482758621
A,2,250,1,5250258,1,0,178,0,0.9166666666666666
A,2,250,1,5250259,1,0,581,0,0.9914529914529915
A,2,250,1,5250252,1,0,52,0,0.8181818181818182
A,2,250,1,5250253,1,0,473,0,0.6526315789473685
A,2,250,1,5250254,1,0,232,0,0.6595744680851063
A,2,250,1,5250255,1,0,69,0,0.8571428571428571
A,2,250,1,5250264,1,0,135,0,0.8148148148148148
A,2,250,1,5250265,0,0,148,0,0.6
A,2,250,1,5250266,0,0,142,0,0.896551724137931
A,2,250,1,5250267,1,0,266,0,0.7222222222222222
A,2,250,1,5250292,1,0,187,0,0.7105263157894737
A,2,250,1,5250293,1,0,88,0,0.7777777777777778
A,2,250,1,5250294,1,0,97,0,0.85
A,2,250,1,5250295,1,0,101,0,0.8095238095238095
A,2,250,1,5250268,1,0,79,0,1.0
A,2,250,1,5250269,0,1,600,0,0.975
A,2,250,1,5250270,1,0,295,0,0.6779661016949152
A,2,250,1,5250271,1,0,70,0,0.7857142857142857
A,2,250,1,5250284,1,0,118,0,0.9583333333333334
A,2,250,1,5250285,1,0,336,0,0.9117647058823529
A,2,250,1,5250286,1,0,124,0,0.8
A,2,250,1,5250287,1,0,164,0,0.8787878787878788
A,2,250,1,5250276,1,0,245,0,0.9591836734693877
A,2,250,1,5250277,1,0,70,0,0.9285714285714286
A,2,250,1,5250278,0,1,600,0,0.8333333333333334
A,2,250,1,5250279,1,0,116,0,1.0
A,2,250,1,5250280,1,0,96,0,0.9
A,2,250,1,5250281,1,0,130,0,0.6923076923076923
A,2,250,1,5250282,0,1,600,0,0.675
A,2,250,1,5250283,1,0,205,0,0.8292682926829268
A,2,250,1,5250272,1,0,84,0,0.7647058823529411
A,2,250,1,5250273,0,1,600,0,0.8666666666666667
A,2,250,1,5250274,0,0,120,0,0.7083333333333334
A,2,250,1,5250275,0,0,395,0,0.9620253164556962
A,2,250,1,5250288,0,1,600,0,0.6166666666666667
A,2,250,1,5250289,1,0,174,0,0.8571428571428571
A,2,250,1,5250290,1,0,81,0,0.8823529411764706
A,2,250,1,5250291,1,0,177,0,0.8888888888888888
A,2,250,1,5250304,1,0,114,0,0.7391304347826086
A,2,250,1,5250305,0,0,204,0,0.9024390243902439
A,2,250,1,5250306,0,0,96,0,0.85
A,2,250,1,5250307,1,0,309,0,0.8870967741935484
A,2,250,1,5250324,1,0,105,0,0.7619047619047619
A,2,250,1,5250325,1,0,145,0,0.8620689655172413
A,2,250,1,5250326,1,0,94,0,0.8947368421052632
A,2,250,1,5250327,1,0,98,0,0.8
A,2,250,1,5250320,1,0,138,0,0.7857142857142857
A,2,250,1,5250321,1,0,110,0,0.9090909090909091
A,2,250,1,5250322,0,0,148,0,0.9
A,2,250,1,5250323,1,0,205,0,0.9512195121951219
A,2,250,1,5250260,0,1,600,0,0.9916666666666667
A,2,250,1,5250261,1,0,425,0,0.9529411764705882
A,2,250,1,5250262,0,1,600,0,0.9833333333333333
A,2,250,1,5250263,0,0,116,0,0.7916666666666666
A,2,250,1,5250308,1,0,106,0,0.8181818181818182
A,2,250,1,5250309,1,0,155,0,0.8709677419354839
A,2,250,1,5250310,1,0,458,0,0.9347826086956522
A,2,250,1,5250311,0,0,213,0,0.7906976744186046
A,2,250,1,5250300,1,0,105,0,0.8571428571428571
A,2,250,1,5250301,0,1,600,0,0.9916666666666667
A,2,250,1,5250302,1,0,74,0,0.8666666666666667
A,2,250,1,5250303,1,0,375,0,0.84
A,2,250,1,5250340,1,0,104,0,0.8571428571428571
A,2,250,1,5250341,1,0,104,0,0.8571428571428571
A,2,250,1,5250342,0,0,76,0,0.8125
A,2,250,1,5250343,1,0,115,0,0.8695652173913043
A,2,250,1,5250312,1,0,127,0,0.7307692307692307
A,2,250,1,5250313,1,0,114,0,0.9565217391304348
A,2,250,1,5250314,1,0,206,0,0.7619047619047619
A,2,250,1,5250315,0,1,600,0,0.9833333333333333
A,2,250,1,5250296,0,1,600,0,0.9916666666666667
A,2,250,1,5250297,1,0,171,0,0.8857142857142857
A,2,250,1,5250298,1,0,396,0,0.975
A,2,250,1,5250299,1,0,112,0,0.7391304347826086
A,2,250,1,5250336,1,0,141,0,0.8620689655172413
A,2,250,1,5250337,0,0,131,0,0.5925925925925926
A,2,250,1,5250338,1,0,110,0,1.0
A,2,250,1,5250339,0,0,153,0,0.9032258064516129
A,2,250,1,5250328,1,0,216,0,0.8181818181818182
A,2,250,1,5250329,1,0,89,0,1.0
A,2,250,1,5250330,1,0,121,0,0.92
A,2,250,1,5250331,0,0,163,0,0.9090909090909091
A,2,250,1,5250360,1,0,82,0,0.8823529411764706
A,2,250,1,5250361,0,0,173,0,0.8857142857142857
A,2,250,1,5250362,1,0,87,0,1.0
A,2,250,1,5250363,1,0,128,0,0.8076923076923077
A,2,250,1,5250332,1,0,158,0,0.9375
A,2,250,1,5250333,0,0,151,0,0.5161290322580645
A,2,250,1,5250334,0,1,600,0,0.9833333333333333
A,2,250,1,5250335,1,0,84,0,0.7647058823529411
A,2,250,1,5250364,1,0,220,0,0.7727272727272727
A,2,250,1,5250365,0,0,81,0,0.6470588235294118
A,2,250,1,5250366,0,0,101,0,0.9523809523809523
A,2,250,1,5250367,1,0,133,0,0.7407407407407407
A,2,250,1,5250356,0,0,119,0,0.9583333333333334
A,2,250,1,5250357,1,0,107,0,0.8636363636363636
A,2,250,1,5250358,1,0,352,0,0.5915492957746479
A,2,250,1,5250359,1,0,97,0,0.8
A,2,250,1,5250316,0,0,385,0,0.7402597402597403
A,2,250,1,5250317,0,1,600,0,0.9083333333333333
A,2,250,1,5250318,1,0,119,0,0.8333333333333334
A,2,250,1,5250319,0,1,600,0,0.6833333333333333
A,2,250,1,5250348,0,0,141,0,0.8275862068965517
A,2,250,1,5250349,1,0,110,0,0.8636363636363636
A,2,250,1,5250350,1,0,86,0,0.8333333333333334
A,2,250,1,5250351,0,1,600,0,0.9833333333333333
A,2,250,1,5250344,0,0,342,0,0.8260869565217391
A,2,250,1,5250345,0,1,600,0,0.9
A,2,250,1,5250346,0,0,221,0,1.0
A,2,250,1,5250347,1,0,121,0,0.8
A,2,250,1,5250376,0,0,115,0,0.9130434782608695
A,2,250,1,5250377,1,0,156,0,0.75
A,2,250,1,5250378,1,0,128,0,0.8846153846153846
A,2,250,1,5250379,1,0,166,0,0.7647058823529411
A,2,250,1,5250384,0,0,134,0,0.9259259259259259
A,2,250,1,5250385,0,0,151,0,0.5161290322580645
A,2,250,1,5250386,0,0,76,0,0.8125
A,2,250,1,5250387,1,0,93,0,0.9473684210526315
A,2,250,1,5250372,0,0,135,0,0.9259259259259259
A,2,250,1,5250373,0,0,351,0,0.9577464788732394
A,2,250,1,5250374,1,0,91,0,0.8947368421052632
A,2,250,1,5250375,0,0,150,0,0.9
A,2,250,1,5250352,1,0,126,0,0.9230769230769231
A,2,250,1,5250353,0,1,600,0,0.8083333333333333
A,2,250,1,5250354,1,0,99,0,0.85
A,2,250,1,5250355,0,0,316,0,0.734375
A,2,250,1,5250392,1,0,136,0,1.0
A,2,250,1,5250393,1,0,170,0,0.6764705882352942
A,2,250,1,5250394,1,0,81,0,0.8235294117647058
A,2,250,1,5250395,1,0,120,0,0.875
A,2,250,1,5250368,1,0,156,0,1.0
A,2,250,1,5250369,1,0,99,0,0.95
A,2,250,1,5250370,0,1,600,0,0.8833333333333333
A,2,250,1,5250371,1,0,196,0,0.8
A,2,250,1,5250388,1,0,127,0,0.8846153846153846
A,2,250,1,5250389,0,0,144,0,0.9310344827586207
A,2,250,1,5250390,0,0,191,0,0.9743589743589743
A,2,250,1,5250391,1,0,222,0,0.7777777777777778
A,2,250,1,5250400,1,0,113,0,0.6956521739130435
A,2,250,1,5250401,0,0,91,0,0.7894736842105263
A,2,250,1,5250402,0,0,206,0,0.9285714285714286
A,2,250,1,5250403,1,0,107,0,0.7727272727272727
A,2,250,1,5250408,0,0,101,0,0.9523809523809523
A,2,250,1,5250409,1,0,97,0,0.8
A,2,250,1,5250410,1,0,108,0,0.8636363636363636
A,2,250,1,5250411,1,0,115,0,0.8695652173913043
A,2,250,1,5250404,1,0,103,0,0.9047619047619048
A,2,250,1,5250405,1,0,114,0,0.9565217391304348
A,2,250,1,5250406,1,0,94,0,0.8947368421052632
A,2,250,1,5250407,0,0,250,0,0.62
A,2,250,1,5250416,1,0,265,0,0.6981132075471698
A,2,250,1,5250417,1,0,73,0,1.0
A,2,250,1,5250418,1,0,149,0,0.9333333333333333
A,2,250,1,5250419,1,0,101,0,0.8571428571428571
A,2,250,1,5250380,0,0,176,0,0.9722222222222222
A,2,250,1,5250381,0,1,600,0,0.9916666666666667
A,2,250,1,5250382,1,0,127,0,0.7692307692307693
A,2,250,1,5250383,1,0,285,0,0.9473684210526315
A,2,250,1,5250396,1,0,132,0,0.7407407407407407
A,2,250,1,5250397,0,0,94,0,0.8947368421052632
A,2,250,1,5250398,1,0,147,0,0.7666666666666667
A,2,250,1,5250399,0,1,600,0,0.975
A,2,250,1,5250428,1,0,107,0,0.9545454545454546
A,2,250,1,5250429,1,0,162,0,0.7878787878787878
A,2,250,1,5250430,1,0,129,0,1.0
A,2,250,1,5250431,1,0,123,0,0.68
A,2,250,1,5250432,1,0,208,0,0.9523809523809523
A,2,250,1,5250433,1,0,137,0,0.7142857142857143
A,2,250,1,5250434,1,0,270,0,0.8148148148148148
A,2,250,1,5250435,1,0,51,0,0.8181818181818182
A,2,250,1,5250424,0,0,351,0,0.9859154929577465
A,2,250,1,5250425,1,0,165,0,0.8181818181818182
A,2,250,1,5250426,1,0,124,0,0.84
A,2,250,1,5250427,1,0,128,0,0.8076923076923077
A,2,250,1,5250420,1,0,211,0,0.813953488372093
A,2,250,1,5250421,0,1,600,0,0.8916666666666667
A,2,250,1,5250422,1,0,91,0,0.9473684210526315
A,2,250,1,5250423,1,0,109,0,0.9545454545454546
A,2,250,1,5250448,1,0,119,0,0.9583333333333334
A,2,250,1,5250449,1,0,196,0,0.7
A,2,250,1,5250450,1,0,97,0,0.85
A,2,250,1,5250451,0,0,154,0,0.7096774193548387
A,2,250,1,5250412,1,0,141,0,0.7931034482758621
A,2,250,1,5250413,1,0,146,0,0.9666666666666667
A,2,250,1,5250414,0,0,203,0,0.8292682926829268
A,2,250,1,5250415,0,1,600,0,0.95
A,2,250,1,5250456,1,0,160,0,0.78125
A,2,250,1,5250457,1,0,103,0,0.9047619047619048
A,2,250,1,5250458,1,0,116,0,1.0
A,2,250,1,5250459,1,0,69,0,0.9285714285714286
A,2,250,1,5250436,0,1,600,0,1.0
A,2,250,1,5250437,0,0,153,0,0.9032258064516129
A,2,250,1,5250438,0,0,98,0,0.6
A,2,250,1,5250439,0,0,156,0,0.84375
A,2,250,1,5250452,1,0,169,0,0.9411764705882353
A,2,250,1,5250453,1,0,78,0,0.75
A,2,250,1,5250454,1,0,179,0,1.0
A,2,250,1,5250455,1,0,181,0,0.7297297297297297
A,2,250,1,5250468,0,0,210,0,0.7857142857142857
A,2,250,1,5250469,1,0,127,0,0.8076923076923077
A,2,250,1,5250470,1,0,153,0,0.8064516129032258
A,2,250,1,5250471,1,0,187,0,0.7631578947368421
A,2,250,1,5250472,1,0,157,0,0.8125
A,2,250,1,5250473,1,0,148,0,0.5333333333333333
A,2,250,1,5250474,0,0,176,0,0.7777777777777778
A,2,250,1,5250475,1,0,101,0,0.8571428571428571
A,2,250,1,5250464,0,0,220,0,0.9090909090909091
A,2,250,1,5250465,1,0,70,0,0.7857142857142857
A,2,250,1,5250466,0,1,600,0,0.9833333333333333
A,2,250,1,5250467,1,0,106,0,0.9090909090909091
A,2,250,1,5250476,0,0,71,0,0.8
A,2,250,1,5250477,1,0,166,0,0.7647058823529411
A,2,250,1,5250478,1,0,335,0,0.9552238805970149
A,2,250,1,5250479,1,0,69,0,0.8571428571428571
A,2,250,1,5250444,1,0,137,0,0.5714285714285714
A,2,250,1,5250445,0,1,600,0,0.9833333333333333
A,2,250,1,5250446,1,0,109,0,0.8181818181818182
A,2,250,1,5250447,1,0,141,0,0.8275862068965517
A,2,250,1,5250488,1,0,117,0,1.0
A,2,250,1,5250489,0,0,101,0,0.8095238095238095
A,2,250,1,5250490,1,0,113,0,0.8695652173913043
A,2,250,1,5250491,0,0,110,0,0.8636363636363636
A,2,250,1,5250496,1,0,147,0,0.8333333333333334
A,2,250,1,5250497,1,0,64,0,0.9230769230769231
A,2,250,1,5250498,1,0,105,0,0.7142857142857143
A,2,250,1,5250499,0,0,96,0,0.8
A,2,250,1,5250460,1,0,122,0,0.88
A,2,250,1,5250461,1,0,97,0,0.85
A,2,250,1,5250462,1,0,70,0,0.8571428571428571
A,2,250,1,5250463,0,1,600,0,0.9916666666666667
A,2,250,1,5250492,0,0,141,0,0.896551724137931
A,2,250,1,5250493,1,0,145,0,0.9655172413793104
A,2,250,1,5250494,1,0,168,0,0.8823529411764706
A,2,250,1,5250495,1,0,109,0,0.8181818181818182
A,2,250,1,5250484,0,0,122,0,0.84
A,2,250,1,5250485,0,0,147,0,0.9666666666666667
A,2,250,1,5250486,1,0,101,0,0.7619047619047619
A,2,250,1,5250487,0,1,600,0,0.8833333333333333
A,2,250,1,5250480,0,1,600,0,0.9916666666666667
A,2,250,1,5250481,1,0,77,0,0.875
A,2,250,1,5250482,1,0,156,0,0.71875
A,2,250,1,5250483,0,1,600,0,0.875
A,2,250,1,5250440,1,0,152,0,0.7096774193548387
A,2,250,1,5250441,0,1,600,0,0.975
A,2,250,1,5250442,0,0,288,0,0.5862068965517241
A,2,250,1,5250443,0,1,600,0,0.9666666666666667
A,3,250,0,5300012,0,0,104,21,0.6666666666666666
A,3,250,0,5300013,1,0,69,14,0.9285714285714286
A,3,250,0,5300014,0,0,126,26,0.9230769230769231
A,3,250,0,5300015,1,0,75,15,0.7333333333333333
A,3,250,0,5300008,1,0,99,20,0.9
A,3,250,0,5300009,1,0,69,14,0.7857142857142857
A,3,250,0,5300010,1,0,100,20,0.9
A,3,250,0,5300011,1,0,133,27,0.7037037037037037
